token,pos,frequency
はれる,動詞,11
よろしい,形容詞,11
始めて,副詞,11
たけ,名詞,11
おの,名詞,11
フランス,名詞,11
人事,名詞,11
希,名詞,11
何事,名詞,11
下手,名詞,11
方向,名詞,11
らく,名詞,11
やすい,形容詞,11
異い,形容詞,11
代,名詞,11
主意,名詞,11
あがる,動詞,11
尽きる,動詞,11
丁度,副詞,11
自転車,名詞,11
全,接頭詞,11
止める,動詞,11
二月,名詞,11
始終,副詞,11
少,接頭詞,11
著者,名詞,11
る,動詞,11
おもい,形容詞,11
我が,連体詞,11
現実,名詞,11
しょう,動詞,11
短篇,名詞,11
前,接頭詞,11
へや,名詞,11
あに,副詞,11
政治,名詞,11
隣る,動詞,11
事情,名詞,11
役者,名詞,11
優,名詞,11
評す,動詞,11
消息,名詞,11
圏外,名詞,11
精細,名詞,11
それから,接続詞,11
敵,名詞,11
局部,名詞,11
総,接頭詞,11
あい,名詞,11
下す,動詞,11
つまり,接続詞,11
判断,名詞,11
ぞう,名詞,11
きゅう,名詞,11
模様,名詞,11
諸,接頭詞,11
剃る,動詞,11
いかなる,連体詞,11
見物,名詞,11
香,名詞,11
他人,名詞,11
趣向,名詞,11
出,名詞,11
番地,名詞,11
奴,名詞,11
少ない,形容詞,11
応じる,動詞,11
ひっきょう,副詞,11
予期,名詞,11
みずから,名詞,11
畳,名詞,11
難,接頭詞,11
勝つ,動詞,11
煙草,名詞,11
ありのまま,副詞,11
かい,助詞,10
実,名詞,10
ば,名詞,10
国民,名詞,10
坂井,名詞,10
漸く,副詞,10
つまり,名詞,10
邦,名詞,10
やっと,副詞,10
軽い,形容詞,10
賞翫,名詞,10
感激,名詞,10
はっきり,副詞,10
今夜,名詞,10
けしき,名詞,10
ねん,助詞,10
つくる,動詞,10
評,名詞,10
繰り返す,動詞,10
さっき,名詞,10
けい,名詞,10
趣,名詞,10
楽,名詞,10
免,名詞,10
寧,名詞,10
色彩,名詞,10
利,名詞,10
そして,接続詞,10
回転,名詞,10
生む,動詞,10
市,名詞,10
てん,名詞,10
散歩,名詞,10
ばく,名詞,10
それでは,接続詞,10
一寸,副詞,10
更,名詞,10
行為,名詞,10
坐す,動詞,10
断る,動詞,10
血,名詞,10
手数,名詞,10
たいてい,副詞,10
あく,動詞,10
いと,副詞,10
たち,名詞,10
とまる,動詞,10
面影,名詞,10
あんまり,副詞,10
英,名詞,10
明らか,名詞,10
題,名詞,10
曲る,動詞,10
簡単,名詞,10
気分,名詞,10
湯,名詞,10
はる,動詞,10
握る,動詞,10
あるく,動詞,10
嫁,名詞,10
ふところ,名詞,10
あたかも,副詞,10
散る,動詞,10
包む,動詞,10
当り前,名詞,10
席,名詞,10
見当,名詞,10
づく,動詞,10
叙述,名詞,10
闇,名詞,10
景色,名詞,10
沢山,副詞,10
はるか,名詞,10
時余,名詞,10
好,名詞,10
重,名詞,10
万事,名詞,10
父さん,名詞,10
みち,名詞,10
感,名詞,10
上がる,動詞,10
暮す,動詞,10
千駄木,名詞,10
頓着,名詞,10
具,名詞,10
圧迫,名詞,10
徳義,名詞,10
洋,名詞,10
恐らく,副詞,10
かれる,動詞,10
掛,名詞,10
資格,名詞,10
載せる,動詞,10
途,名詞,10
帯びる,動詞,10
食,名詞,10
一行,名詞,10
面目,名詞,10
権利,名詞,10
学問,名詞,10
あける,動詞,10
報知,名詞,10
怠る,動詞,10
或は,接続詞,10
極端,名詞,10
好奇,名詞,10
よす,動詞,10
発,名詞,10
外国,名詞,10
米山,名詞,10
生死,名詞,10
この間,名詞,10
ころ,名詞,10
通す,動詞,10
避ける,動詞,10
時期,名詞,10
多忙,名詞,10
なあ,助詞,10
申し上げる,動詞,10
巡査,名詞,10
ぢ,名詞,10
ずる,名詞,10
ロンドン,名詞,10
こい,形容詞,10
亦,副詞,10
単純,名詞,10
けいべつ,名詞,10
そんなに,副詞,10
坊主,名詞,10
実に,副詞,10
あて,名詞,10
利益,名詞,10
廻す,動詞,10
帯,名詞,10
看板,名詞,10
叔父さん,名詞,10
寄せる,動詞,10
張り,名詞,10
連,名詞,10
欠点,名詞,10
区別,名詞,10
波瀾,名詞,10
週間,名詞,10
放つ,動詞,10
大将,名詞,10
御免,名詞,10
北,名詞,10
日高,名詞,10
卒業,名詞,10
両方,名詞,10
はた,名詞,10
かえりみる,動詞,10
不幸,名詞,10
始まる,動詞,10
描写,名詞,10
並べる,動詞,9
久一,名詞,9
怖い,形容詞,9
たい,名詞,9
名誉,名詞,9
条,名詞,9
坂,名詞,9
いろいろ,副詞,9
坑夫,名詞,9
不足,名詞,9
降る,動詞,9
作り上げる,動詞,9
ぶん,名詞,9
著書,名詞,9
君子,名詞,9
式,名詞,9
さす,動詞,9
のせる,動詞,9
時機,名詞,9
しょ,名詞,9
原因,名詞,9
倒れる,動詞,9
のぼる,動詞,9
硝子,名詞,9
関,名詞,9
ぼる,動詞,9
朋友,名詞,9
至,名詞,9
うわ,感動詞,9
絵画,名詞,9
距離,名詞,9
疑問,名詞,9
昨夕,名詞,9
敬服,名詞,9
思想,名詞,9
訊く,動詞,9
表紙,名詞,9
差違,名詞,9
炎,名詞,9
暖かい,形容詞,9
移す,動詞,9
ナチュラリズム,名詞,9
体,名詞,9
高柳,名詞,9
岸,名詞,9
そる,動詞,9
径路,名詞,9
脳,名詞,9
煤煙,名詞,9
機,名詞,9
火事,名詞,9
証拠,名詞,9
潜,名詞,9
商売,名詞,9
言辞,名詞,9
袂,名詞,9
発現,名詞,9
機械,名詞,9
御蔭,名詞,9
生徒,名詞,9
老師,名詞,9
遺書,名詞,9
路,名詞,9
さき,名詞,9
一方,接続詞,9
林,名詞,9
並ぶ,動詞,9
馬,名詞,9
やって来る,動詞,9
ぎょ,感動詞,9
たん,名詞,9
将来,名詞,9
友,名詞,9
抛る,動詞,9
負ける,動詞,9
嬉しい,形容詞,9
気色,名詞,9
常,名詞,9
だに,助詞,9
尾,名詞,9
働く,動詞,9
思わず,副詞,9
誓,名詞,9
続ける,動詞,9
たつ,動詞,9
ひま,名詞,9
ぐる,名詞,9
困難,名詞,9
挟,名詞,9
付,名詞,9
責任,名詞,9
イズム,名詞,9
鳥,名詞,9
全部,名詞,9
立,名詞,9
共に,副詞,9
ふく,動詞,9
達する,動詞,9
情操,名詞,9
やむを得ず,副詞,9
つと,副詞,9
がら,名詞,9
いつか,名詞,9
現今,名詞,9
衝突,名詞,9
維新,名詞,9
重ねる,動詞,9
背,名詞,9
談話,名詞,9
次,名詞,9
贅沢,名詞,9
てい,名詞,9
建てる,動詞,9
もち,名詞,9
台,名詞,9
交渉,名詞,9
抜く,動詞,9
ぶつ,名詞,9
やむをえる,動詞,9
叙,名詞,9
誠実,名詞,9
次第,名詞,9
壁,名詞,9
甲野,名詞,9
尋常,名詞,9
ドイツ,名詞,9
明るい,形容詞,9
ふす,動詞,9
人情,名詞,9
なん,名詞,9
局長,名詞,9
真,名詞,9
例えば,接続詞,9
きのう,名詞,9
登る,動詞,9
まとまる,動詞,9
何とも,副詞,9
流,名詞,9
言,名詞,9
仏蘭西,名詞,9
開ける,動詞,9
直,接頭詞,9
止,名詞,9
みなす,動詞,9
弊害,名詞,9
松本,名詞,9
そく,名詞,9
与る,動詞,9
その間,名詞,9
おや,感動詞,9
あいだ,名詞,9
約束,名詞,9
如是閑,名詞,9
じっと,副詞,9
変則,名詞,9
理窟,名詞,9
生命,名詞,9
文句,名詞,9
入学,名詞,9
要する,動詞,9
心持ち,名詞,9
寄る,動詞,9
つき,名詞,9
す,名詞,9
光る,動詞,9
易,名詞,9
くう,動詞,9
浸る,動詞,9
ゆうべ,名詞,9
露西亜,名詞,9
焦る,動詞,9
ゆる,動詞,9
洗う,動詞,9
ごく,副詞,9
そりゃ,接続詞,9
えと,フィラー,9
払う,動詞,9
場所,名詞,9
気に入る,動詞,9
圏内,名詞,9
やみ,名詞,9
乏しい,形容詞,9
平凡,名詞,9
複雑,名詞,9
浪漫,名詞,9
生じる,動詞,9
直す,動詞,9
御馳走,名詞,9
婆,名詞,9
りょう,名詞,9
駒込,名詞,9
動機,名詞,9
糺,名詞,9
遠く,名詞,9
思い,名詞,9
あらわれる,動詞,8
綺麗,名詞,8
ゆ,名詞,8
ひとり,名詞,8
門前,名詞,8
帰着,名詞,8
反動,名詞,8
おお,感動詞,8
詰,名詞,8
申,名詞,8
主,名詞,8
返す,動詞,8
弊,名詞,8
芸,名詞,8
ふく,名詞,8
控える,動詞,8
町井,名詞,8
いれる,動詞,8
退る,動詞,8
懐,名詞,8
めん,名詞,8
いえる,動詞,8
まあ,フィラー,8
はげしい,形容詞,8
きる,動詞,8
きわめて,副詞,8
破る,動詞,8
御覧,名詞,8
女性,名詞,8
年間,名詞,8
我慢,名詞,8
相談,名詞,8
恐れる,動詞,8
菓子,名詞,8
渡る,動詞,8
示す,動詞,8
空想,名詞,8
繰返す,動詞,8
生ずる,動詞,8
冗談,名詞,8
汗,名詞,8
大分,副詞,8
せまる,動詞,8
愛,名詞,8
所作,名詞,8
素人,名詞,8
えらぶ,動詞,8
わっ,副詞,8
校長,名詞,8
灯,名詞,8
おおいに,副詞,8
根本,名詞,8
あぶない,形容詞,8
数学,名詞,8
適当,名詞,8
揃,名詞,8
印象,名詞,8
方角,名詞,8
心理,名詞,8
安井,名詞,8
分の,名詞,8
よみ,名詞,8
肩,名詞,8
韓,名詞,8
仰ぐ,動詞,8
経る,動詞,8
つたの,名詞,8
射る,動詞,8
向ける,動詞,8
いやしくも,副詞,8
徒,名詞,8
組織,名詞,8
故意,名詞,8
余り,名詞,8
嫌,名詞,8
たばこ,名詞,8
おちいる,動詞,8
相互,名詞,8
一寸,名詞,8
肉,名詞,8
あえて,副詞,8
片付く,動詞,8
薬,名詞,8
故,名詞,8
老人,名詞,8
熊本,名詞,8
実行,名詞,8
おのずから,副詞,8
びょう,名詞,8
夏,名詞,8
苦しむ,動詞,8
ゆるい,形容詞,8
さびしい,形容詞,8
落第,名詞,8
方便,名詞,8
丸,名詞,8
ガラス,名詞,8
膝,名詞,8
そのもの,名詞,8
誘う,動詞,8
星,名詞,8
幸,名詞,8
てん,助詞,8
相応,名詞,8
すべる,動詞,8
遠慮,名詞,8
迷惑,名詞,8
時に,副詞,8
たまらない,形容詞,8
特殊,名詞,8
権威,名詞,8
節約,名詞,8
蒲団,名詞,8
下る,動詞,8
一度,副詞,8
問う,動詞,8
林檎,名詞,8
とぶ,動詞,8
多数,名詞,8
変り,名詞,8
ねる,動詞,8
火鉢,名詞,8
透す,動詞,8
招く,動詞,8
便宜,名詞,8
敷く,動詞,8
器械,名詞,8
味,名詞,8
角屋,名詞,8
畢竟,副詞,8
恐れ,名詞,8
あした,名詞,8
訴える,動詞,8
ごちそう,名詞,8
更に,副詞,8
むね,名詞,8
著作,名詞,8
明日,名詞,8
うん,感動詞,8
藤尾,名詞,8
つなぐ,動詞,8
元来,副詞,8
滑稽,名詞,8
浮ぶ,動詞,8
校正,名詞,8
只,名詞,8
受取る,動詞,8
暮らす,動詞,8
停車場,名詞,8
概念,名詞,8
小児,名詞,8
ノ,助詞,8
はがき,名詞,8
ええ,形容詞,8
忠告,名詞,8
蛇,名詞,8
それだけ,副詞,8
良い,形容詞,8
本当に,副詞,8
蔵,名詞,8
上手,名詞,8
松,名詞,8
富,名詞,8
東洋,名詞,8
けり,助動詞,8
信用,名詞,8
喜,名詞,8
頼み,名詞,8
反,接頭詞,8
双方,名詞,8
げする,動詞,8
きれい,名詞,8
布,名詞,8
込む,動詞,8
騒ぐ,動詞,8
奨励,名詞,8
委員,名詞,8
感心,名詞,8
初めて,副詞,8
近づく,動詞,8
かげ,名詞,8
冷,名詞,8
まったく,副詞,8
境,名詞,8
真赤,名詞,8
まね,名詞,8
つれる,動詞,8
由,名詞,8
使用,名詞,8
一時,名詞,8
残念,名詞,8
つぐ,動詞,8
川,名詞,8
ちゃんと,副詞,8
りょうけん,名詞,8
はたして,副詞,8
説く,動詞,8
糸瓜,名詞,8
詰る,動詞,8
十二月,名詞,8
宛,名詞,8
始末,名詞,8
有名,名詞,8
記念,名詞,8
なるべく,副詞,8
襲う,動詞,8
おもむく,動詞,8
頭脳,名詞,8
頬,名詞,7
のる,動詞,7
やむをえない,形容詞,7
直接,名詞,7
とも,名詞,7
座,名詞,7
こわい,形容詞,7
苦心,名詞,7
片,名詞,7
分つ,動詞,7
記,名詞,7
部,名詞,7
済す,動詞,7
はねる,動詞,7
小六,名詞,7
歌う,動詞,7
仏,名詞,7
在,接頭詞,7
刺戟,名詞,7
棒,名詞,7
掛る,動詞,7
元,接頭詞,7
苦しめる,動詞,7
教場,名詞,7
興,名詞,7
窮屈,名詞,7
余り,副詞,7
観る,動詞,7
拾う,動詞,7
大人,名詞,7
梅,名詞,7
あんなに,副詞,7
行動,名詞,7
あし,名詞,7
蹴る,動詞,7
借りる,動詞,7
とり上げる,動詞,7
させる,動詞,7
十月,名詞,7
まち,名詞,7
漢文,名詞,7
わし,名詞,7
詩人,名詞,7
ふける,動詞,7
す,接頭詞,7
如何なる,連体詞,7
くも,名詞,7
改める,動詞,7
つくす,動詞,7
必ずしも,副詞,7
縁側,名詞,7
加減,名詞,7
伺う,動詞,7
げん,名詞,7
論理,名詞,7
吐く,動詞,7
すう,動詞,7
たぎる,動詞,7
小さな,連体詞,7
えり,名詞,7
定,名詞,7
任,名詞,7
自殺,名詞,7
作蔵,名詞,7
あきらか,名詞,7
集,名詞,7
独立,名詞,7
を通して,助詞,7
招待,名詞,7
白,名詞,7
沙,名詞,7
使,名詞,7
いまだに,副詞,7
じき,名詞,7
車夫,名詞,7
刃,名詞,7
明瞭,名詞,7
行ける,動詞,7
珍,名詞,7
折る,動詞,7
あまりに,副詞,7
特に,副詞,7
寫す,動詞,7
うに,名詞,7
同級生,名詞,7
済ます,動詞,7
倍,名詞,7
用意,名詞,7
にゃ,助詞,7
羽,名詞,7
退院,名詞,7
肝心,名詞,7
容,名詞,7
こっけい,名詞,7
揺,名詞,7
四方,名詞,7
わざ,名詞,7
おとうさん,名詞,7
弱点,名詞,7
ごろ,名詞,7
藍,名詞,7
地方,名詞,7
ずる,動詞,7
裂く,動詞,7
ひき,名詞,7
響,名詞,7
版,名詞,7
図書館,名詞,7
突く,動詞,7
原,名詞,7
清い,形容詞,7
同意,名詞,7
脱ぐ,動詞,7
露骨,名詞,7
大丈夫,名詞,7
さほど,副詞,7
迷う,動詞,7
きれる,動詞,7
両君,名詞,7
理,名詞,7
初め,名詞,7
何時,名詞,7
出発,名詞,7
特別,名詞,7
早稲田,名詞,7
連中,名詞,7
工業,名詞,7
酔,名詞,7
打,名詞,7
普,名詞,7
好意,名詞,7
大正,名詞,7
何で,副詞,7
淋しい,形容詞,7
余儀ない,形容詞,7
ふるえる,動詞,7
すえる,動詞,7
ゆっくり,副詞,7
健康,名詞,7
不安,名詞,7
ひそむ,動詞,7
あらう,動詞,7
翌日,名詞,7
抑,副詞,7
捲る,動詞,7
根柢,名詞,7
遺憾,名詞,7
弟,名詞,7
推移,名詞,7
諦,名詞,7
五月,名詞,7
静,名詞,7
残酷,名詞,7
よこす,動詞,7
生,接頭詞,7
あくる,連体詞,7
より,副詞,7
学士,名詞,7
おっしゃる,動詞,7
追う,動詞,7
おっかさん,名詞,7
表現,名詞,7
れい,名詞,7
柳,名詞,7
はしご,名詞,7
唯,名詞,7
犠牲,名詞,7
仰る,動詞,7
満,接頭詞,7
烈,名詞,7
ふとい,形容詞,7
つらい,形容詞,7
向,名詞,7
進行,名詞,7
断わる,動詞,7
いき,名詞,7
条件,名詞,7
あざむく,動詞,7
ぎん,名詞,7
六月,名詞,7
かも,名詞,7
不可思議,名詞,7
ちと,副詞,7
呉れる,動詞,7
勢力,名詞,7
親切,名詞,7
のんき,名詞,7
ちがい,名詞,7
加える,動詞,7
大抵,副詞,7
しじゅう,副詞,7
要,名詞,7
珠,名詞,7
拵える,動詞,7
捕る,動詞,7
とおい,形容詞,7
幾ら,名詞,7
絶える,動詞,7
成る,動詞,7
天井,名詞,7
りん,副詞,7
拘る,動詞,7
滿,名詞,7
葬式,名詞,7
参る,動詞,7
滴,名詞,7
貧弱,名詞,7
幾分,名詞,7
順序,名詞,7
打,接頭詞,7
わたる,動詞,7
後世,名詞,7
ふう,名詞,7
毛,名詞,7
丸善,名詞,7
勤める,動詞,7
痕,名詞,7
評論,名詞,7
かけ,名詞,7
惜しい,形容詞,7
欠く,動詞,7
郎,名詞,7
イブ,名詞,7
回る,動詞,7
抜ける,動詞,7
表彰,名詞,7
奥さん,名詞,7
幽霊,名詞,7
出来事,名詞,7
黄色,名詞,7
與,名詞,7
煙,名詞,7
かし,名詞,7
保存,名詞,7
負,名詞,7
かりる,動詞,7
疎い,形容詞,7
いふ,名詞,7
へん,名詞,7
かんじょう,名詞,7
伴,名詞,7
語る,動詞,7
居士,名詞,7
鉄,名詞,7
答弁,名詞,7
どういう,連体詞,7
ロマンチシズム,名詞,7
利用,名詞,7
歯,名詞,7
一切,名詞,7
はく,名詞,7
繪,名詞,7
取り上げる,動詞,7
や,名詞,7
しだい,名詞,7
銀,名詞,7
道也,名詞,7
取り出す,動詞,7
ばん,名詞,7
試みる,動詞,7
不都合,名詞,7
かいい,形容詞,7
大臣,名詞,7
まとめる,動詞,7
先方,名詞,7
謝絶,名詞,7
係,名詞,7
譲る,動詞,7
セン,名詞,7
こうして,接続詞,7
たしか,副詞,7
百姓,名詞,7
貫く,動詞,7
うり,名詞,7
狂う,動詞,7
軍人,名詞,7
見渡す,動詞,7
夫婦,名詞,7
うける,動詞,7
礼,名詞,7
売る,動詞,7
に関して,助詞,7
届く,動詞,7
欲する,動詞,7
旗,名詞,7
ためる,動詞,7
因,名詞,7
戻る,動詞,7
悉く,副詞,7
創作,名詞,7
おいで,名詞,7
やく,動詞,7
飾,名詞,7
たえる,動詞,7
金之助,名詞,7
天皇,名詞,7
寄こす,動詞,7
解剖,名詞,7
すもう,名詞,7
暑い,形容詞,6
かすか,名詞,6
平岡,名詞,6
さあ,感動詞,6
宵,名詞,6
卓,名詞,6
傘,名詞,6
孝,名詞,6
午,名詞,6
國,名詞,6
愚,名詞,6
気味,名詞,6
盛,名詞,6
言える,動詞,6
滑,名詞,6
玉子,名詞,6
平和,名詞,6
後,接頭詞,6
少なくとも,副詞,6
しだいに,副詞,6
弄,名詞,6
異,名詞,6
帳,名詞,6
動物,名詞,6
どうせ,副詞,6
くせ,名詞,6
わる,動詞,6
慰める,動詞,6
艶,名詞,6
しゃく,名詞,6
凝る,動詞,6
落語,名詞,6
食える,動詞,6
くぐる,動詞,6
主観,名詞,6
述,名詞,6
かすめる,動詞,6
いったい,副詞,6
発表,名詞,6
言文,名詞,6
書き残す,動詞,6
増す,動詞,6
村,名詞,6
働き,名詞,6
囚,名詞,6
派出,名詞,6
起,名詞,6
性情,名詞,6
具合,名詞,6
冥,名詞,6
対照,名詞,6
儀,名詞,6
あきらめる,動詞,6
安い,形容詞,6
用事,名詞,6
